Time (t),Cumulative Profit J_1(t),Cumulative Profit J_2(t)
13.026052104208418,60.85479896706183,61.62239347327854
13.12625250501002,61.27405588509852,62.047470568712136
13.226452905811623,61.69216316199867,62.47138658010109
13.326653306613228,62.10911711553006,62.89413770649445
13.42685370741483,62.52491417585515,63.315720261683
13.527054108216433,62.93955088403229,63.73613067267127
13.627254509018037,63.353023890533784,64.1553654781667
13.72745490981964,63.7653299537805,64.57342132708565
13.827655310621243,64.17646593869314,64.99029497707646
13.927855711422847,64.58642881525961,65.40598329305885
14.02805611222445,64.99521565711873,65.82048324577994
14.128256513026052,65.40282364015978,66.23379191038646
14.228456913827655,65.8092500411378,66.64590646501311
14.32865731462926,66.21449223630471,67.0568241893868
14.428857715430862,66.6185477000557,67.46654246344667
14.529058116232465,67.021414003591,67.87505876597969
14.629258517034069,67.42308881359283,68.28237067327173
14.729458917835672,67.82356989091727,68.68847585777382
14.829659318637274,68.22285508930094,69.09337208678363
14.929859719438879,68.62094235408243,69.49705722114176
15.030060120240481,69.01782972093815,69.89952921394287
15.130260521042084,69.41351531463258,70.30078610926152
15.230460921843688,69.8079973477827,70.7008260408924
15.330661322645291,70.20127411963655,71.0996472311048
15.430861723446894,70.59334401486556,71.49724798941148
15.531062124248498,70.98420550237078,71.8936267113514
15.6312625250501,71.37385713410258,72.28878187728624
15.731462925851703,71.76229754389401,72.68271205121096
15.831663326653308,72.14952544630727,73.07541587957752
15.93186372745491,72.53553963549345,73.46689209013239
16.032064128256515,72.9203389840655,73.85713949076724
16.132264529058116,73.30392244198372,74.24615696838258
16.23246492985972,73.68628903545435,74.6339434877648
16.332665330661325,74.06743786584069,75.02049809047575
16.432865731462925,74.44736810858663,75.40581989375524
16.53306613226453,74.82607901215273,75.789908089436
16.633266533066134,75.2035698969643,76.17276194287133
16.733466933867735,75.57984015437177,76.55438079187482
16.83366733466934,75.9548892456231,76.9347640456725
16.933867735470944,76.32871670084765,77.31391118386685
17.034068136272545,76.70132211805229,77.69182175541303
17.13426853707415,77.07270516212874,78.06849537760668
17.234468937875754,77.44286556387252,78.44393173508348
17.334669338677354,77.81180311901316,78.81813057883036
17.43486973947896,78.17951768725591,79.19109172520814
17.535070140280563,78.54600919133414,79.56281505498535
17.635270541082164,78.91127761607304,79.9333005123834
17.73547094188377,79.27532300746421,80.30254810413285
17.835671342685373,79.63814547175075,80.6705578985405
17.935871743486974,79.99974517452323,81.0373300245674
18.03607214428858,80.36012233982613,81.40286467091775
18.13627254509018,80.71927724927465,81.7671620851381
18.236472945891784,81.07721024118189,82.13022257272733
18.336673346693388,81.43392170969611,82.49204649625683
18.43687374749499,81.78941210394824,82.85263427450114
18.537074148296593,82.1436819272093,83.21198638157861
18.637274549098198,82.49673173605763,83.57010334610216
18.7374749498998,82.84856213955592,83.92698575034004
18.837675350701403,83.19917379843804,84.28263422938643
18.937875751503007,83.54856742430513,84.63704947034174
19.03807615230461,83.89674377883146,84.99023221150244
19.138276553106213,84.24370367297946,85.34218324156082
19.238476953907817,84.58944796622404,85.6929033988136
19.338677354709418,84.93397756578605,86.04239357038041
19.438877755511022,85.2772934258749,86.39065469143114
19.539078156312627,85.61939654693997,86.73768774442262
19.639278557114228,85.960287974931,87.08349375834415
19.739478957915832,86.2999688005673,87.42807380797224
19.839679358717436,86.63844015861538,87.77142901313387
19.939879759519037,86.97570322717543,88.11356053797871
20.04008016032064,87.3117592269762,88.45446959025993
20.140280561122246,87.64660942067825,88.79415742062356
20.240480961923847,87.98025511218543,89.13262532190627
20.34068136272545,88.31269764596479,89.46987462844164
20.440881763527056,88.64393840637435,89.8059067153746
20.541082164328657,88.97397881699914,90.14072299798407
20.64128256513026,89.30282033999508,90.4743249310138
20.741482965931866,89.63046447544069,90.80671400801116
20.841683366733466,89.95691276069671,91.13789176067378
20.94188376753507,90.28216676977324,91.46785975820424
21.042084168336675,90.60622811270468,91.79661960667234
21.142284569138276,90.92909843493206,92.12417294838505
21.24248496993988,91.25077941669288,92.45052146126422
21.342685370741485,91.57127277241834,92.77566685823159
21.442885771543086,91.89058025013777,93.09961088660138
21.54308617234469,92.20870363089041,93.42235532748016
21.643286573146295,92.52564472814416,93.74390199517401
21.743486973947896,92.84140538722147,94.06425273660284
21.8436873747495,93.15598748473228,94.38340943072188
21.943887775551104,93.4693929280137,94.70137398795013
22.044088176352705,93.78162365457665,95.01814834960581
22.14428857715431,94.09268163155912,95.33373448734876
22.244488977955914,94.40256885518632,95.6481344026295
22.344689378757515,94.71128735023717,95.96135012614506
22.44488977955912,95.01883916951758,96.27338371730167
22.545090180360724,95.32522639333996,96.58423726368372
22.645290581162325,95.6304511290093,96.89391288052943
22.74549098196393,95.93451551031553,97.202412710213
22.845691382765533,96.23742169703208,97.50973892173299
22.945891783567134,96.53917187442057,97.81589371020706
23.04609218436874,96.83976825274189,98.12087929637309
23.14629258517034,97.13921306677298,98.42469792609612
23.246492985971944,97.43750857532986,98.72735186988184
23.34669338677355,97.73465706079638,99.02884342239572
23.44689378757515,98.03066082865901,99.32917490198834
23.547094188376754,98.32552220704734,99.62834865022656
23.647294589178358,98.6192435462802,99.92636703143044
23.74749498997996,98.91182721841763,100.22323243221615
23.847695390781563,99.20327561681835,100.51894726104429
23.947895791583168,99.49359115570276,100.81351394777417
24.04809619238477,99.78277626972144,101.1069349432234
24.148296593186373,100.07083341352912,101.39921271873321
24.248496993987978,100.35776506136389,101.69034976573913
24.34869739478958,100.64357370663184,101.98034859534707
24.448897795591183,100.92826186149692,102.26921173791479
24.549098196392787,101.2118320564758,102.55694174263864
24.649298597194388,101.49428684003816,102.8435411771455
24.749498997995993,101.77562877821181,103.1290126270899
24.849699398797597,102.05586045419297,103.41335869575629
24.949899799599198,102.33498446796139,103.69658200366631
25.050100200400802,102.6130034359005,103.9786851881911
25.150300601202407,102.88991999042223,104.25967090316848
25.250501002004007,103.16573677959688,104.53954181852521
25.350701402805612,103.44045646678754,104.81830061990381
25.450901803607216,103.71408173028922,105.09595000829437
25.551102204408817,103.98661526297266,105.37249269967099
25.65130260521042,104.25805977193279,105.64793142463303
25.751503006012026,104.52841797814159,105.92226892805073
25.851703406813627,104.79769261610551,106.19550796871567
25.95190380761523,105.06588643352735,106.46765131899564
26.052104208416836,105.3330021909725,106.73870176449387
26.152304609218437,105.59904266153941,107.00866210371294
26.25250501002004,105.8640106305347,107.27753514772282
26.352705410821645,106.12790889515195,107.54532371983338
26.452905811623246,106.39074026415523,107.81203065527104
26.55310621242485,106.6525075575665,108.07765880085995
26.653306613226455,106.91321360635709,108.34221101470683
26.753507014028056,107.1728612521434,108.60569016589052
26.85370741482966,107.43145334688647,108.86809913415522
26.953907815631265,107.68899275259554,109.12944080960791
27.054108216432866,107.94548234103559,109.38971809241981
27.15430861723447,108.20092499343873,109.64893389253173
27.254509018036075,108.45532360021942,109.90709112936328
27.354709418837675,108.70868106069338,110.16419273152609
27.45490981963928,108.96100028280048,110.42024163654077
27.555110220440884,109.21228418283117,110.67524079055752
27.655310621242485,109.46253568515647,110.9291931480808
27.75551102204409,109.7117577219619,111.18210167169731
27.855711422845694,109.95995323298476,111.43396933180796
27.955911823647295,110.20712516525487,111.68479910636317
28.0561122244489,110.45327647283918,111.93459398060202
28.156312625250504,110.69841011658937,112.1833569467946
28.256513026052104,110.94252906389328,112.4310910039882
28.35671342685371,111.1856362884295,112.6777991577567
28.45691382765531,111.42773476992534,112.92348441995344
28.557114228456914,111.66882749391816,113.16814980846755
28.65731462925852,111.90891745151994,113.41179834698347
28.75751503006012,112.14800763918508,113.65443306474388
28.857715430861724,112.3861010584814,113.89605699631585
28.95791583166333,112.62320071586434,114.13667318136022
29.05811623246493,112.85930962245419,114.37628466440414
29.158316633266534,113.09443079381654,114.61489449461682
29.258517034068138,113.3285672497457,114.85250572558827
29.35871743486974,113.56172201405107,115.08912141511135
29.458917835671343,113.79389811434673,115.32474462496657
29.559118236472948,114.02509858184371,115.55937842071017
29.65931863727455,114.25532645114535,115.79302587146496
29.759519038076153,114.48458476004552,116.02569004971427
29.859719438877757,114.71287654932964,116.25737403109868
29.95991983967936,114.9402048625785,116.48808089421567
30.060120240480963,115.166572745975,116.7178137204222
30.160320641282567,115.3919832481135,116.94657559363995
30.260521042084168,115.61643941981197,117.17436960016335
30.360721442885772,115.83994431392681,117.40119882847057
30.460921843687377,116.0625009851703,117.62706636903691
30.561122244488978,116.28411248993079,117.85197531415109
30.661322645290582,116.50478188609534,118.07592875773413
30.761523046092186,116.72451223287504,118.29892979516079
30.861723446893787,116.9433065906328,118.52098152308373
30.96192384769539,117.16116802071373,118.74208703926014
31.062124248496996,117.37809958527792,118.96224944238085
31.162324649298597,117.59410434713574,119.18147183190204
31.2625250501002,117.8091853695855,119.39975730787954
31.362725450901806,118.02334571625359,119.61710897080515
31.462925851703407,118.23658845093684,119.83352992144586
31.56312625250501,118.4489166374475,120.0490232606852
31.663326653306616,118.66033333946015,120.263592089367
31.763527054108216,118.87084162036129,120.47723950814138
31.86372745490982,119.08044454310085,120.68996861731338
31.963927855711425,119.28914517004625,120.90178251669339
32.06412825651303,119.49694656283832,121.11268430545023
32.16432865731463,119.70385178224971,121.32267708196623
32.26452905811623,119.90986388804542,121.53176394369468
32.364729458917836,120.11498593884515,121.73994798701925
32.46492985971944,120.31922099198819,121.94723230711571
32.565130260521045,120.5225721034001,122.15361999781577
32.66533066132265,120.72504232746155,122.35911415147288
32.765531062124246,120.92663471687919,122.56371785883034
32.86573146292585,121.12735232255855,122.76743420889127
32.965931863727455,121.32719819347881,122.9702662887906
33.06613226452906,121.52617537656968,123.17221718366916
33.166332665330664,121.72428691659022,123.37328997654973
33.26653306613227,121.92153585600937,123.57348774821503
33.366733466933866,122.11792523488866,123.77281357708759
33.46693386773547,122.31345809076659,123.97127053911164
33.567134268537075,122.50813745854494,124.16886170763678
33.66733466933868,122.70196637037684,124.36559015330354
33.76753507014028,122.89494785555671,124.56145894393082
33.86773547094189,123.0870849404121,124.75647114440514
33.967935871743485,123.27838064819694,124.95062981657169
34.06813627254509,123.46883799898697,125.1439380191271
34.168336673346694,123.65846000957654,125.33639880751403
34.2685370741483,123.84724969337728,125.52801523381746
34.3687374749499,124.03521006031842,125.71879034666271
34.46893787575151,124.22234411674883,125.90872719111522
34.569138276553105,124.4086548653405,126.0978288085818
34.66933867735471,124.59414530499397,126.28609823671381
34.76953907815631,124.77881843074502,126.47353850931178
34.86973947895792,124.96267723367316,126.66015265623162
34.96993987975952,125.14572470081156,126.84594370329259
35.07014028056113,125.32796381505868,127.03091467218678
35.170340681362724,125.50939755509125,127.21506858039001
35.27054108216433,125.69002889527889,127.3984084410745
35.37074148296593,125.86986080560008,127.58093726302285
35.47094188376754,126.04889625155978,127.76265805054365
35.57114228456914,126.22713819410836,127.94357380338856
35.671342685370746,126.40458958956202,128.12368751667074
35.77154308617234,126.58125338952463,128.30300218078492
35.87174348697395,126.75713254081094,128.48152078132873
35.97194388777555,126.93222998537125,128.65924629902545
36.07214428857716,127.10654866021736,128.83618170964837
36.17234468937876,127.28009149734984,129.01232998394622
36.27254509018036,127.45286142368683,129.1876940875701
36.37274549098196,127.62486136099395,129.36227698100188
36.47294589178357,127.79609422581558,129.5360816194838
36.57314629258517,127.96656292940742,129.70911095294923
36.673346693386776,128.1362703776704,129.88136792595498
36.77354709418838,128.30521947108573,130.05285547761486
36.87374749498998,128.47341310465117,130.22357654153433
36.97394789579158,128.6408541678188,130.3935340457466
37.07414829659319,128.8075455444334,130.56273091264978
37.17434869739479,128.9734901126729,130.73117005894537
37.274549098196395,129.13869074498902,130.8988543955779
37.374749498998,129.30315030805,131.06578682767582
37.4749498997996,129.46687166268373,131.23197025449346
37.5751503006012,129.6298576638225,131.39740756935424
37.675350701402806,129.79211116044863,131.56210165959493
37.77555110220441,129.95363499554136,131.72605540651122
37.875751503006015,130.1144320060246,131.8892716853041
37.97595190380762,130.27450502271614,132.05175336502762
38.07615230460922,130.43385687027742,132.21350330853772
38.17635270541082,130.59249036716486,132.37452437244193
38.276553106212425,130.75040832558184,132.5348194070502
38.37675350701403,130.90761355143204,132.69439125632698
38.476953907815634,131.06410884427333,132.85324275784413
38.57715430861724,131.2198969972733,133.01137674273485
38.677354709418836,131.3749807971651,133.16879603564868
38.77755511022044,131.5293630242048,133.32550345470756
38.877755511022045,131.6830464521293,133.4815018114627
38.97795591182365,131.8360338481156,133.63679391085253
39.078156312625254,131.98832797274054,133.79138255116166
39.17835671342686,132.13993157994193,133.94527052398067
39.278557114228455,132.29084741698026,134.0984606141668
39.37875751503006,132.44107822440142,134.2509555998058
39.478957915831664,132.5906267360004,134.4027582521744
39.57915831663327,132.7394956787856,134.55387133570386
39.67935871743487,132.8876877729445,134.70429760794434
39.77955911823648,133.03520573180967,134.85403981953016
39.879759519038075,133.18205226182573,135.0031007141459
39.97995991983968,133.3282300625176,135.15148302849335
40.08016032064128,133.47374182645888,135.29918949225942
40.18036072144289,133.6185902392416,135.44622282808467
40.28056112224449,133.76277797944647,135.59258575153285
40.3807615230461,133.90630771861402,135.73828097106104
40.480961923847694,134.04918212121655,135.88331118799087
40.5811623246493,134.19140384463077,136.0276790964803
40.6813627254509,134.33297553911132,136.1713873834963
40.78156312625251,134.4738998477648,136.3144387287881
40.88176352705411,134.61417940652493,136.4568358048615
40.981963927855716,134.75381684412807,136.5985812769537
41.08216432865731,134.8928147820896,136.73967780300887
41.18236472945892,135.0311758346812,136.88012803365476
41.28256513026052,135.1689026089084,137.0199346121794
41.38276553106213,135.30599770448924,137.1591001745093
41.48296593186373,135.44246371383346,137.2976273491875
41.58316633266533,135.5783032220222,137.43551875735315
41.68336673346693,135.71351880678887,137.57277701272113
41.78356713426854,135.8481130384998,137.7094047215626
41.88376753507014,135.98208848013655,137.8454044826862
41.983967935871746,136.11544768727816,137.98077888741997
42.08416833667335,136.24819320808425,138.1155305195937
42.18436873747495,136.38032758327873,138.24966195552213
42.28456913827655,136.51185334613422,138.38317576398862
42.38476953907816,136.6427730224569,138.51607450622964
42.48496993987976,136.7730891305721,138.64836073591962
42.585170340681366,136.90280418131033,138.78003699915655
42.68537074148297,137.03192067799415,138.91110583444816
42.78557114228457,137.16044111642523,139.04156977269867
42.88577154308617,137.28836798487237,139.17143133719608
42.985971943887776,137.4157037640598,139.30069304360015
43.08617234468938,137.54245092715612,139.42935739993072
43.186372745490985,137.66861193976393,139.5574269065568
43.28657314629259,137.79418925990961,139.68490405618618
43.38677354709419,137.91918533803403,139.81179133385533
43.48697394789579,138.0436026169836,139.93809121692024
43.587174348697395,138.16744353200187,140.06380617504746
43.687374749499,138.29071051072148,140.1889386702057
43.787575150300604,138.41340597315687,140.31349115665802
43.88777555110221,138.53553233169728,140.4374660809547
43.987975951903806,138.65709199110034,140.560865881926
44.08817635270541,138.77808734848614,140.68369299067624
44.188376753507015,138.8985207933316,140.80594983057762
44.28857715430862,139.01839470746552,140.92763881726495
44.388777555110224,139.13771146506403,141.04876235863068
44.48897795591183,139.2564734326464,141.16932285482042
44.589178356713425,139.37468296907127,141.28932269822894
44.68937875751503,139.49234242553368,141.4087642734966
44.789579158316634,139.6094541455619,141.52764995750613
44.88977955911824,139.72602046501518,141.6459821193801
44.98997995991984,139.8420437120819,141.76376312047844
45.09018036072145,139.9575262072778,141.88099531439673
45.190380761523045,140.07247026344487,141.9976810469647
45.29058116232465,140.18687818575071,142.11382265624516
45.390781563126254,140.30075227168794,142.22942247253354
45.49098196392786,140.4140948110745,142.34448281835742
45.59118236472946,140.52690808605374,142.45900600847682
45.69138276553107,140.6391943710954,142.5729943498847
45.791583166332664,140.7509559329968,142.68645014180797
45.89178356713427,140.8621950308841,142.79937567570866
45.99198396793587,140.97291391621445,142.91177323528566
46.09218436873748,141.08311483277805,143.0236450964767
46.19238476953908,141.19280001670083,143.13499352746075
46.29258517034068,141.30197169644728,143.24582078866075
46.392785571142284,141.41063209282368,143.35612913274667
46.49298597194389,141.51878341898183,143.465920804639
46.59318637274549,141.62642788042285,143.57519804151238
46.6933867735471,141.7335676750015,143.68396307279977
46.7935871743487,141.84020499293064,143.7922181201968
46.8937875751503,141.94634201678625,143.89996539766656
46.9939879759519,142.0519809215124,144.00720711144464
47.09418837675351,142.15712387442693,144.11394546004436
47.19438877755511,142.26177303522712,144.2201826342626
47.294589178356716,142.36593055599582,144.32592081718562
47.39478957915832,142.46959858120775,144.43116218419541
47.49498997995992,142.57277924773624,144.53590890297616
47.59519038076152,142.67547468486,144.64016313352107
47.69539078156313,142.77768701427053,144.74392702813958
47.79559118236473,142.8794183500794,144.84720273146468
47.895791583166336,142.9806707988261,144.94999238046046
47.99599198396794,143.08144645948605,145.05229810443026
48.09619238476954,143.18174742347873,145.15412202502466
48.19639278557114,143.28157577467636,145.25546625625012
48.296593186372746,143.3809335894125,145.35633290447745
48.39679358717435,143.47982293649125,145.456724068451
48.496993987975955,143.57824587719625,145.55664183929767
48.59719438877756,143.67620446530037,145.65608830053642
48.69739478957916,143.77370074707528,145.75506552808807
48.79759519038076,143.87073676130154,145.85357559028503
48.897795591182366,143.96731453927865,145.95162054788153
48.99799599198397,144.06343610483546,146.04920245406402
49.098196392785574,144.15910347434084,146.1463233544617
49.19839679358718,144.25431865671436,146.2429852871574
49.298597194388776,144.34908365343756,146.33919028269855
49.39879759519038,144.4434004585649,146.4349403641084
49.498997995991985,144.53727105873546,146.53023754689758
49.59919839679359,144.63069743318437,146.62508383907564
49.699398797595194,144.72368155375483,146.71948124116292
49.7995991983968,144.81622538490993,146.8134317462026
49.899799599198396,144.90833088374498,146.90693733977304
50.0,145.0,147.0
