Time,Enterprise_1_X_Avg,Enterprise_1_Y_Avg,Enterprise_1_X_Lower,Enterprise_1_X_Upper,Enterprise_1_Y_Lower,Enterprise_1_Y_Upper,Enterprise_2_X_Avg,Enterprise_2_Y_Avg,Enterprise_2_X_Lower,Enterprise_2_X_Upper,Enterprise_2_Y_Lower,Enterprise_2_Y_Upper
1.402805611222445,-3.6000000000000023,-3.6000000000000023,-4.100000000000002,-3.1000000000000023,-4.100000000000002,-3.1000000000000023,3.6000000000000023,3.6000000000000023,3.1000000000000023,4.100000000000002,3.1000000000000023,4.100000000000002
1.503006012024048,-3.5000000000000027,-3.5000000000000027,-4.000000000000003,-3.0000000000000027,-4.000000000000003,-3.0000000000000027,3.5000000000000027,3.5000000000000027,3.0000000000000027,4.000000000000003,3.0000000000000027,4.000000000000003
1.6032064128256514,-3.400000000000003,-3.400000000000003,-3.900000000000003,-2.900000000000003,-3.900000000000003,-2.900000000000003,3.400000000000003,3.400000000000003,2.900000000000003,3.900000000000003,2.900000000000003,3.900000000000003
1.7034068136272547,-3.3000000000000034,-3.3000000000000034,-3.8000000000000034,-2.8000000000000034,-3.8000000000000034,-2.8000000000000034,3.3000000000000034,3.3000000000000034,2.8000000000000034,3.8000000000000034,2.8000000000000034,3.8000000000000034
1.8036072144288577,-3.200000000000003,-3.200000000000003,-3.700000000000003,-2.700000000000003,-3.700000000000003,-2.700000000000003,3.200000000000003,3.200000000000003,2.700000000000003,3.700000000000003,2.700000000000003,3.700000000000003
1.903807615230461,-3.1000000000000023,-3.1000000000000023,-3.6000000000000023,-2.6000000000000023,-3.6000000000000023,-2.6000000000000023,3.1000000000000023,3.1000000000000023,2.6000000000000023,3.6000000000000023,2.6000000000000023,3.6000000000000023
2.0040080160320644,-3.000000000000003,-3.000000000000003,-3.500000000000003,-2.500000000000003,-3.500000000000003,-2.500000000000003,3.000000000000003,3.000000000000003,2.500000000000003,3.500000000000003,2.500000000000003,3.500000000000003
2.1042084168336674,-2.9000000000000026,-2.9000000000000026,-3.4000000000000026,-2.4000000000000026,-3.4000000000000026,-2.4000000000000026,2.9000000000000026,2.9000000000000026,2.4000000000000026,3.4000000000000026,2.4000000000000026,3.4000000000000026
2.2044088176352705,-2.800000000000003,-2.800000000000003,-3.300000000000003,-2.300000000000003,-3.300000000000003,-2.300000000000003,2.800000000000003,2.800000000000003,2.300000000000003,3.300000000000003,2.300000000000003,3.300000000000003
2.3046092184368736,-2.7000000000000024,-2.7000000000000024,-3.2000000000000024,-2.2000000000000024,-3.2000000000000024,-2.2000000000000024,2.7000000000000024,2.7000000000000024,2.2000000000000024,3.2000000000000024,2.2000000000000024,3.2000000000000024
2.404809619238477,-2.600000000000002,-2.600000000000002,-3.100000000000002,-2.100000000000002,-3.100000000000002,-2.100000000000002,2.600000000000002,2.600000000000002,2.100000000000002,3.100000000000002,2.100000000000002,3.100000000000002
2.50501002004008,-2.5000000000000027,-2.5000000000000027,-3.0000000000000027,-2.0000000000000027,-3.0000000000000027,-2.0000000000000027,2.5000000000000027,2.5000000000000027,2.0000000000000027,3.0000000000000027,2.0000000000000027,3.0000000000000027
2.6052104208416833,-2.400000000000002,-2.400000000000002,-2.900000000000002,-1.9000000000000021,-2.900000000000002,-1.9000000000000021,2.400000000000002,2.400000000000002,1.9000000000000021,2.900000000000002,1.9000000000000021,2.900000000000002
2.705410821643287,-2.3000000000000016,-2.3000000000000016,-2.8000000000000016,-1.8000000000000016,-2.8000000000000016,-1.8000000000000016,2.3000000000000016,2.3000000000000016,1.8000000000000016,2.8000000000000016,1.8000000000000016,2.8000000000000016
2.80561122244489,-2.2000000000000024,-2.2000000000000024,-2.7000000000000024,-1.7000000000000024,-2.7000000000000024,-1.7000000000000024,2.2000000000000024,2.2000000000000024,1.7000000000000024,2.7000000000000024,1.7000000000000024,2.7000000000000024
2.905811623246493,-2.100000000000002,-2.100000000000002,-2.600000000000002,-1.6000000000000019,-2.600000000000002,-1.6000000000000019,2.100000000000002,2.100000000000002,1.6000000000000019,2.600000000000002,1.6000000000000019,2.600000000000002
3.006012024048096,-2.0000000000000013,-2.0000000000000013,-2.5000000000000013,-1.5000000000000013,-2.5000000000000013,-1.5000000000000013,2.0000000000000013,2.0000000000000013,1.5000000000000013,2.5000000000000013,1.5000000000000013,2.5000000000000013
3.1062124248496996,-1.9000000000000017,-1.9000000000000017,-2.4000000000000017,-1.4000000000000017,-2.4000000000000017,-1.4000000000000017,1.9000000000000017,1.9000000000000017,1.4000000000000017,2.4000000000000017,1.4000000000000017,2.4000000000000017
3.2064128256513027,-1.8000000000000012,-1.8000000000000012,-2.300000000000001,-1.3000000000000012,-2.300000000000001,-1.3000000000000012,1.8000000000000012,1.8000000000000012,1.3000000000000012,2.300000000000001,1.3000000000000012,2.300000000000001
3.306613226452906,-1.7000000000000015,-1.7000000000000015,-2.2000000000000015,-1.2000000000000015,-2.2000000000000015,-1.2000000000000015,1.7000000000000015,1.7000000000000015,1.2000000000000015,2.2000000000000015,1.2000000000000015,2.2000000000000015
3.4068136272545093,-1.6000000000000014,-1.6000000000000014,-2.1000000000000014,-1.1000000000000014,-2.1000000000000014,-1.1000000000000014,1.6000000000000014,1.6000000000000014,1.1000000000000014,2.1000000000000014,1.1000000000000014,2.1000000000000014
3.5070140280561124,-1.5000000000000016,-1.5000000000000016,-2.0000000000000018,-1.0000000000000016,-2.0000000000000018,-1.0000000000000016,1.5000000000000016,1.5000000000000016,1.0000000000000016,2.0000000000000018,1.0000000000000016,2.0000000000000018
3.6072144288577155,-1.4000000000000015,-1.4000000000000015,-1.9000000000000015,-0.9000000000000015,-1.9000000000000015,-0.9000000000000015,1.4000000000000015,1.4000000000000015,0.9000000000000015,1.9000000000000015,0.9000000000000015,1.9000000000000015
3.7074148296593186,-1.300000000000001,-1.300000000000001,-1.800000000000001,-0.8000000000000009,-1.800000000000001,-0.8000000000000009,1.300000000000001,1.300000000000001,0.8000000000000009,1.800000000000001,0.8000000000000009,1.800000000000001
3.807615230460922,-1.200000000000001,-1.200000000000001,-1.700000000000001,-0.7000000000000011,-1.700000000000001,-0.7000000000000011,1.200000000000001,1.200000000000001,0.7000000000000011,1.700000000000001,0.7000000000000011,1.700000000000001
3.907815631262525,-1.270710678118656,-1.270710678118656,-1.770710678118656,-0.7707106781186559,-1.770710678118656,-0.7707106781186559,1.270710678118656,1.270710678118656,0.7707106781186559,1.770710678118656,0.7707106781186559,1.770710678118656
4.008016032064129,-1.1707106781186558,-1.1707106781186558,-1.6707106781186558,-0.6707106781186558,-1.6707106781186558,-0.6707106781186558,1.1707106781186558,1.1707106781186558,0.6707106781186558,1.6707106781186558,0.6707106781186558,1.6707106781186558
4.108216432865731,-1.2414213562373106,-1.2414213562373106,-1.7414213562373106,-0.7414213562373106,-1.7414213562373106,-0.7414213562373106,1.2414213562373106,1.2414213562373106,0.7414213562373106,1.7414213562373106,0.7414213562373106,1.7414213562373106
4.208416833667335,-1.1414213562373108,-1.1414213562373108,-1.6414213562373108,-0.6414213562373108,-1.6414213562373108,-0.6414213562373108,1.1414213562373108,1.1414213562373108,0.6414213562373108,1.6414213562373108,0.6414213562373108,1.6414213562373108
4.308617234468938,-1.2121320343559654,-1.2121320343559654,-1.7121320343559654,-0.7121320343559654,-1.7121320343559654,-0.7121320343559654,1.2121320343559654,1.2121320343559654,0.7121320343559654,1.7121320343559654,0.7121320343559654,1.7121320343559654
4.408817635270541,-1.2828427124746202,-1.2828427124746202,-1.7828427124746202,-0.7828427124746202,-1.7828427124746202,-0.7828427124746202,1.2828427124746202,1.2828427124746202,0.7828427124746202,1.7828427124746202,0.7828427124746202,1.7828427124746202
4.509018036072145,-1.1828427124746204,-1.1828427124746204,-1.6828427124746204,-0.6828427124746204,-1.6828427124746204,-0.6828427124746204,1.1828427124746204,1.1828427124746204,0.6828427124746204,1.6828427124746204,0.6828427124746204,1.6828427124746204
4.609218436873747,-1.253553390593275,-1.253553390593275,-1.753553390593275,-0.753553390593275,-1.753553390593275,-0.753553390593275,1.253553390593275,1.253553390593275,0.753553390593275,1.753553390593275,0.753553390593275,1.753553390593275
4.709418837675351,-1.153553390593275,-1.153553390593275,-1.653553390593275,-0.6535533905932751,-1.653553390593275,-0.6535533905932751,1.153553390593275,1.153553390593275,0.6535533905932751,1.653553390593275,0.6535533905932751,1.653553390593275
4.809619238476954,-1.22426406871193,-1.22426406871193,-1.72426406871193,-0.7242640687119299,-1.72426406871193,-0.7242640687119299,1.22426406871193,1.22426406871193,0.7242640687119299,1.72426406871193,0.7242640687119299,1.72426406871193
4.909819639278557,-1.2949747468305846,-1.2949747468305846,-1.7949747468305846,-0.7949747468305846,-1.7949747468305846,-0.7949747468305846,1.2949747468305846,1.2949747468305846,0.7949747468305846,1.7949747468305846,0.7949747468305846,1.7949747468305846
5.01002004008016,-1.1949747468305847,-1.1949747468305847,-1.6949747468305847,-0.6949747468305847,-1.6949747468305847,-0.6949747468305847,1.1949747468305847,1.1949747468305847,0.6949747468305847,1.6949747468305847,0.6949747468305847,1.6949747468305847
5.110220440881764,-1.2656854249492395,-1.2656854249492395,-1.7656854249492395,-0.7656854249492395,-1.7656854249492395,-0.7656854249492395,1.2656854249492395,1.2656854249492395,0.7656854249492395,1.7656854249492395,0.7656854249492395,1.7656854249492395
5.210420841683367,-1.165685424949239,-1.165685424949239,-1.665685424949239,-0.665685424949239,-1.665685424949239,-0.665685424949239,1.165685424949239,1.165685424949239,0.665685424949239,1.665685424949239,0.665685424949239,1.665685424949239
5.31062124248497,-1.2363961030678943,-1.2363961030678943,-1.7363961030678943,-0.7363961030678943,-1.7363961030678943,-0.7363961030678943,1.2363961030678943,1.2363961030678943,0.7363961030678943,1.7363961030678943,0.7363961030678943,1.7363961030678943
5.410821643286574,-1.307106781186549,-1.307106781186549,-1.807106781186549,-0.8071067811865491,-1.807106781186549,-0.8071067811865491,1.307106781186549,1.307106781186549,0.8071067811865491,1.807106781186549,0.8071067811865491,1.807106781186549
5.511022044088176,-1.207106781186549,-1.207106781186549,-1.707106781186549,-0.707106781186549,-1.707106781186549,-0.707106781186549,1.207106781186549,1.207106781186549,0.707106781186549,1.707106781186549,0.707106781186549,1.707106781186549
5.61122244488978,-1.2778174593052039,-1.2778174593052039,-1.7778174593052039,-0.7778174593052039,-1.7778174593052039,-0.7778174593052039,1.2778174593052039,1.2778174593052039,0.7778174593052039,1.7778174593052039,0.7778174593052039,1.7778174593052039
5.711422845691383,-1.1778174593052033,-1.1778174593052033,-1.6778174593052033,-0.6778174593052033,-1.6778174593052033,-0.6778174593052033,1.1778174593052033,1.1778174593052033,0.6778174593052033,1.6778174593052033,0.6778174593052033,1.6778174593052033
5.811623246492986,-1.2485281374238582,-1.2485281374238582,-1.7485281374238582,-0.7485281374238582,-1.7485281374238582,-0.7485281374238582,1.2485281374238582,1.2485281374238582,0.7485281374238582,1.7485281374238582,0.7485281374238582,1.7485281374238582
5.9118236472945895,-1.148528137423858,-1.148528137423858,-1.648528137423858,-0.6485281374238581,-1.648528137423858,-0.6485281374238581,1.148528137423858,1.148528137423858,0.6485281374238581,1.648528137423858,0.6485281374238581,1.648528137423858
6.012024048096192,-1.219238815542513,-1.219238815542513,-1.719238815542513,-0.7192388155425129,-1.719238815542513,-0.7192388155425129,1.219238815542513,1.219238815542513,0.7192388155425129,1.719238815542513,0.7192388155425129,1.719238815542513
6.112224448897796,-1.2899494936611682,-1.2899494936611682,-1.7899494936611682,-0.7899494936611682,-1.7899494936611682,-0.7899494936611682,1.2899494936611682,1.2899494936611682,0.7899494936611682,1.7899494936611682,0.7899494936611682,1.7899494936611682
6.212424849699399,-1.1899494936611676,-1.1899494936611676,-1.6899494936611676,-0.6899494936611676,-1.6899494936611676,-0.6899494936611676,1.1899494936611676,1.1899494936611676,0.6899494936611676,1.6899494936611676,0.6899494936611676,1.6899494936611676
6.312625250501002,-1.2606601717798225,-1.2606601717798225,-1.7606601717798225,-0.7606601717798225,-1.7606601717798225,-0.7606601717798225,1.2606601717798225,1.2606601717798225,0.7606601717798225,1.7606601717798225,0.7606601717798225,1.7606601717798225
6.412825651302605,-1.1606601717798226,-1.1606601717798226,-1.6606601717798226,-0.6606601717798226,-1.6606601717798226,-0.6606601717798226,1.1606601717798226,1.1606601717798226,0.6606601717798226,1.6606601717798226,0.6606601717798226,1.6606601717798226
6.513026052104209,-1.2313708498984772,-1.2313708498984772,-1.7313708498984772,-0.7313708498984772,-1.7313708498984772,-0.7313708498984772,1.2313708498984772,1.2313708498984772,0.7313708498984772,1.7313708498984772,0.7313708498984772,1.7313708498984772
6.613226452905812,-1.302081528017132,-1.302081528017132,-1.802081528017132,-0.8020815280171321,-1.802081528017132,-0.8020815280171321,1.302081528017132,1.302081528017132,0.8020815280171321,1.802081528017132,0.8020815280171321,1.802081528017132
6.713426853707415,-1.2020815280171322,-1.2020815280171322,-1.7020815280171322,-0.7020815280171322,-1.7020815280171322,-0.7020815280171322,1.2020815280171322,1.2020815280171322,0.7020815280171322,1.7020815280171322,0.7020815280171322,1.7020815280171322
6.813627254509019,-1.2727922061357868,-1.2727922061357868,-1.7727922061357868,-0.7727922061357868,-1.7727922061357868,-0.7727922061357868,1.2727922061357868,1.2727922061357868,0.7727922061357868,1.7727922061357868,0.7727922061357868,1.7727922061357868
6.913827655310621,-1.172792206135787,-1.172792206135787,-1.672792206135787,-0.6727922061357869,-1.672792206135787,-0.6727922061357869,1.172792206135787,1.172792206135787,0.6727922061357869,1.672792206135787,0.6727922061357869,1.672792206135787
7.014028056112225,-1.2435028842544418,-1.2435028842544418,-1.7435028842544418,-0.7435028842544418,-1.7435028842544418,-0.7435028842544418,1.2435028842544418,1.2435028842544418,0.7435028842544418,1.7435028842544418,0.7435028842544418,1.7435028842544418
7.114228456913827,-1.1435028842544417,-1.1435028842544417,-1.6435028842544417,-0.6435028842544417,-1.6435028842544417,-0.6435028842544417,1.1435028842544417,1.1435028842544417,0.6435028842544417,1.6435028842544417,0.6435028842544417,1.6435028842544417
7.214428857715431,-1.2142135623730965,-1.2142135623730965,-1.7142135623730965,-0.7142135623730965,-1.7142135623730965,-0.7142135623730965,1.2142135623730965,1.2142135623730965,0.7142135623730965,1.7142135623730965,0.7142135623730965,1.7142135623730965
7.3146292585170345,-1.2849242404917514,-1.2849242404917514,-1.7849242404917514,-0.7849242404917514,-1.7849242404917514,-0.7849242404917514,1.2849242404917514,1.2849242404917514,0.7849242404917514,1.7849242404917514,0.7849242404917514,1.7849242404917514
7.414829659318637,-1.1849242404917513,-1.1849242404917513,-1.6849242404917513,-0.6849242404917513,-1.6849242404917513,-0.6849242404917513,1.1849242404917513,1.1849242404917513,0.6849242404917513,1.6849242404917513,0.6849242404917513,1.6849242404917513
7.515030060120241,-1.255634918610406,-1.255634918610406,-1.755634918610406,-0.7556349186104061,-1.755634918610406,-0.7556349186104061,1.255634918610406,1.255634918610406,0.7556349186104061,1.755634918610406,0.7556349186104061,1.755634918610406
7.615230460921844,-1.1556349186104062,-1.1556349186104062,-1.6556349186104062,-0.6556349186104062,-1.6556349186104062,-0.6556349186104062,1.1556349186104062,1.1556349186104062,0.6556349186104062,1.6556349186104062,0.6556349186104062,1.6556349186104062
7.715430861723447,-1.2263455967290608,-1.2263455967290608,-1.7263455967290608,-0.7263455967290608,-1.7263455967290608,-0.7263455967290608,1.2263455967290608,1.2263455967290608,0.7263455967290608,1.7263455967290608,0.7263455967290608,1.7263455967290608
7.81563126252505,-1.2970562748477157,-1.2970562748477157,-1.7970562748477157,-0.7970562748477157,-1.7970562748477157,-0.7970562748477157,1.2970562748477157,1.2970562748477157,0.7970562748477157,1.7970562748477157,0.7970562748477157,1.7970562748477157
7.915831663326654,-1.1970562748477158,-1.1970562748477158,-1.6970562748477158,-0.6970562748477158,-1.6970562748477158,-0.6970562748477158,1.1970562748477158,1.1970562748477158,0.6970562748477158,1.6970562748477158,0.6970562748477158,1.6970562748477158
8.016032064128257,-1.2677669529663704,-1.2677669529663704,-1.7677669529663704,-0.7677669529663704,-1.7677669529663704,-0.7677669529663704,1.2677669529663704,1.2677669529663704,0.7677669529663704,1.7677669529663704,0.7677669529663704,1.7677669529663704
8.11623246492986,-1.1677669529663706,-1.1677669529663706,-1.6677669529663706,-0.6677669529663706,-1.6677669529663706,-0.6677669529663706,1.1677669529663706,1.1677669529663706,0.6677669529663706,1.6677669529663706,0.6677669529663706,1.6677669529663706
8.216432865731463,-1.2384776310850254,-1.2384776310850254,-1.7384776310850254,-0.7384776310850254,-1.7384776310850254,-0.7384776310850254,1.2384776310850254,1.2384776310850254,0.7384776310850254,1.7384776310850254,0.7384776310850254,1.7384776310850254
8.316633266533067,-1.1384776310850249,-1.1384776310850249,-1.6384776310850249,-0.6384776310850249,-1.6384776310850249,-0.6384776310850249,1.1384776310850249,1.1384776310850249,0.6384776310850249,1.6384776310850249,0.6384776310850249,1.6384776310850249
8.41683366733467,-1.2091883092036801,-1.2091883092036801,-1.7091883092036801,-0.7091883092036801,-1.7091883092036801,-0.7091883092036801,1.2091883092036801,1.2091883092036801,0.7091883092036801,1.7091883092036801,0.7091883092036801,1.7091883092036801
8.517034068136272,-1.279898987322335,-1.279898987322335,-1.779898987322335,-0.779898987322335,-1.779898987322335,-0.779898987322335,1.279898987322335,1.279898987322335,0.779898987322335,1.779898987322335,0.779898987322335,1.779898987322335
8.617234468937877,-1.179898987322335,-1.179898987322335,-1.679898987322335,-0.6798989873223349,-1.679898987322335,-0.6798989873223349,1.179898987322335,1.179898987322335,0.6798989873223349,1.679898987322335,0.6798989873223349,1.679898987322335
8.71743486973948,-1.2506096654409897,-1.2506096654409897,-1.7506096654409897,-0.7506096654409897,-1.7506096654409897,-0.7506096654409897,1.2506096654409897,1.2506096654409897,0.7506096654409897,1.7506096654409897,0.7506096654409897,1.7506096654409897
8.817635270541082,-1.1506096654409892,-1.1506096654409892,-1.6506096654409892,-0.6506096654409892,-1.6506096654409892,-0.6506096654409892,1.1506096654409892,1.1506096654409892,0.6506096654409892,1.6506096654409892,0.6506096654409892,1.6506096654409892
8.917835671342687,-1.221320343559644,-1.221320343559644,-1.721320343559644,-0.721320343559644,-1.721320343559644,-0.721320343559644,1.221320343559644,1.221320343559644,0.721320343559644,1.721320343559644,0.721320343559644,1.721320343559644
9.01803607214429,-1.2920310216782993,-1.2920310216782993,-1.7920310216782993,-0.7920310216782993,-1.7920310216782993,-0.7920310216782993,1.2920310216782993,1.2920310216782993,0.7920310216782993,1.7920310216782993,0.7920310216782993,1.7920310216782993
9.118236472945892,-1.1920310216782988,-1.1920310216782988,-1.6920310216782988,-0.6920310216782988,-1.6920310216782988,-0.6920310216782988,1.1920310216782988,1.1920310216782988,0.6920310216782988,1.6920310216782988,0.6920310216782988,1.6920310216782988
9.218436873747494,-1.262741699796954,-1.262741699796954,-1.762741699796954,-0.762741699796954,-1.762741699796954,-0.762741699796954,1.262741699796954,1.262741699796954,0.762741699796954,1.762741699796954,0.762741699796954,1.762741699796954
9.318637274549099,-1.1627416997969535,-1.1627416997969535,-1.6627416997969535,-0.6627416997969535,-1.6627416997969535,-0.6627416997969535,1.1627416997969535,1.1627416997969535,0.6627416997969535,1.6627416997969535,0.6627416997969535,1.6627416997969535
9.418837675350701,-1.2334523779156084,-1.2334523779156084,-1.7334523779156084,-0.7334523779156084,-1.7334523779156084,-0.7334523779156084,1.2334523779156084,1.2334523779156084,0.7334523779156084,1.7334523779156084,0.7334523779156084,1.7334523779156084
9.519038076152304,-1.3041630560342632,-1.3041630560342632,-1.8041630560342632,-0.8041630560342632,-1.8041630560342632,-0.8041630560342632,1.3041630560342632,1.3041630560342632,0.8041630560342632,1.8041630560342632,0.8041630560342632,1.8041630560342632
9.619238476953909,-1.204163056034263,-1.204163056034263,-1.704163056034263,-0.7041630560342631,-1.704163056034263,-0.7041630560342631,1.204163056034263,1.204163056034263,0.7041630560342631,1.704163056034263,0.7041630560342631,1.704163056034263
9.719438877755511,-1.274873734152918,-1.274873734152918,-1.774873734152918,-0.7748737341529179,-1.774873734152918,-0.7748737341529179,1.274873734152918,1.274873734152918,0.7748737341529179,1.774873734152918,0.7748737341529179,1.774873734152918
9.819639278557114,-1.174873734152918,-1.174873734152918,-1.674873734152918,-0.6748737341529181,-1.674873734152918,-0.6748737341529181,1.174873734152918,1.174873734152918,0.6748737341529181,1.674873734152918,0.6748737341529181,1.674873734152918
9.919839679358718,-1.2455844122715727,-1.2455844122715727,-1.7455844122715727,-0.7455844122715727,-1.7455844122715727,-0.7455844122715727,1.2455844122715727,1.2455844122715727,0.7455844122715727,1.7455844122715727,0.7455844122715727,1.7455844122715727
10.02004008016032,-1.1455844122715728,-1.1455844122715728,-1.6455844122715728,-0.6455844122715728,-1.6455844122715728,-0.6455844122715728,1.1455844122715728,1.1455844122715728,0.6455844122715728,1.6455844122715728,0.6455844122715728,1.6455844122715728
10.120240480961924,-1.2162950903902277,-1.2162950903902277,-1.7162950903902277,-0.7162950903902277,-1.7162950903902277,-0.7162950903902277,1.2162950903902277,1.2162950903902277,0.7162950903902277,1.7162950903902277,0.7162950903902277,1.7162950903902277
10.220440881763528,-1.2870057685088823,-1.2870057685088823,-1.7870057685088823,-0.7870057685088823,-1.7870057685088823,-0.7870057685088823,1.2870057685088823,1.2870057685088823,0.7870057685088823,1.7870057685088823,0.7870057685088823,1.7870057685088823
10.32064128256513,-1.1870057685088824,-1.1870057685088824,-1.6870057685088824,-0.6870057685088824,-1.6870057685088824,-0.6870057685088824,1.1870057685088824,1.1870057685088824,0.6870057685088824,1.6870057685088824,0.6870057685088824,1.6870057685088824
10.420841683366733,-1.2577164466275372,-1.2577164466275372,-1.7577164466275372,-0.7577164466275372,-1.7577164466275372,-0.7577164466275372,1.2577164466275372,1.2577164466275372,0.7577164466275372,1.7577164466275372,0.7577164466275372,1.7577164466275372
10.521042084168338,-1.1577164466275371,-1.1577164466275371,-1.6577164466275371,-0.6577164466275371,-1.6577164466275371,-0.6577164466275371,1.1577164466275371,1.1577164466275371,0.6577164466275371,1.6577164466275371,0.6577164466275371,1.6577164466275371
10.62124248496994,-1.228427124746192,-1.228427124746192,-1.728427124746192,-0.728427124746192,-1.728427124746192,-0.728427124746192,1.228427124746192,1.228427124746192,0.728427124746192,1.728427124746192,0.728427124746192,1.728427124746192
10.721442885771543,-1.2991378028648468,-1.2991378028648468,-1.7991378028648468,-0.7991378028648468,-1.7991378028648468,-0.7991378028648468,1.2991378028648468,1.2991378028648468,0.7991378028648468,1.7991378028648468,0.7991378028648468,1.7991378028648468
10.821643286573147,-1.1991378028648467,-1.1991378028648467,-1.6991378028648467,-0.6991378028648467,-1.6991378028648467,-0.6991378028648467,1.1991378028648467,1.1991378028648467,0.6991378028648467,1.6991378028648467,0.6991378028648467,1.6991378028648467
10.92184368737475,-1.2698484809835016,-1.2698484809835016,-1.7698484809835016,-0.7698484809835016,-1.7698484809835016,-0.7698484809835016,1.2698484809835016,1.2698484809835016,0.7698484809835016,1.7698484809835016,0.7698484809835016,1.7698484809835016
11.022044088176353,-1.1698484809835017,-1.1698484809835017,-1.6698484809835017,-0.6698484809835017,-1.6698484809835017,-0.6698484809835017,1.1698484809835017,1.1698484809835017,0.6698484809835017,1.6698484809835017,0.6698484809835017,1.6698484809835017
11.122244488977957,-1.2405591591021563,-1.2405591591021563,-1.7405591591021563,-0.7405591591021563,-1.7405591591021563,-0.7405591591021563,1.2405591591021563,1.2405591591021563,0.7405591591021563,1.7405591591021563,0.7405591591021563,1.7405591591021563
11.22244488977956,-1.1405591591021564,-1.1405591591021564,-1.6405591591021564,-0.6405591591021564,-1.6405591591021564,-0.6405591591021564,1.1405591591021564,1.1405591591021564,0.6405591591021564,1.6405591591021564,0.6405591591021564,1.6405591591021564
11.322645290581162,-1.2112698372208113,-1.2112698372208113,-1.7112698372208113,-0.7112698372208113,-1.7112698372208113,-0.7112698372208113,1.2112698372208113,1.2112698372208113,0.7112698372208113,1.7112698372208113,0.7112698372208113,1.7112698372208113
11.422845691382767,-1.2819805153394659,-1.2819805153394659,-1.7819805153394659,-0.7819805153394659,-1.7819805153394659,-0.7819805153394659,1.2819805153394659,1.2819805153394659,0.7819805153394659,1.7819805153394659,0.7819805153394659,1.7819805153394659
