Time,Enterprise_1_Production_Scale,Enterprise_2_Production_Scale
24.900000000000002,32.037675967592854,32.33028878674842
25.0,32.101449556917665,32.395505854113544
25.1,32.16483828657301,32.460332814001866
25.200000000000003,32.22784246393839,32.52476991834046
25.3,32.29046243110766,32.58881745499523
25.400000000000002,32.35269856441504,32.65247574729457
25.5,32.41455127395922,32.715745153550806
25.6,32.47602100312578,32.778626066579626
25.700000000000003,32.537108228108174,32.841118913217606
25.8,32.59781345742735,32.90322415383815
25.900000000000002,32.65813723145032,32.96494228186599
26.0,32.71808012190776,33.02627382329039
26.1,32.77764273141094,33.08721933617738
26.200000000000003,32.83682569296805,33.14777941018105
26.3,32.89562966950014,33.20795466605421
26.400000000000002,32.954055353356914,33.26774575515853
26.5,33.01210346583245,33.32715335897434
26.6,33.06977475668107,33.38617818861036
26.700000000000003,33.12707000363348,33.44482098431334
26.8,33.1839900119134,33.50308251497801
26.900000000000002,33.240535613754844,33.56096357765732
27.0,33.29670766792007,33.61846499707319
27.1,33.35250705921854,33.67558762512801
27.200000000000003,33.40793469802692,33.7323323404169
27.3,33.46299151981028,33.78870004774099
27.400000000000002,33.51767848464466,33.8446916776218
27.5,33.57199657674111,33.90030818581696
27.6,33.62594680397134,33.95555055283726
27.700000000000003,33.679530197395174,34.010419783465316
27.8,33.73274781078981,34.06491690627589
27.900000000000002,33.78560072018112,34.11904297315804
28.0,33.838090023377056,34.172799058839196
28.1,33.89021683950328,34.22618626041134
28.200000000000003,33.94198230854118,34.279205696859314
28.3,33.99338759086826,34.331858508591466
28.400000000000002,34.04443386680119,34.3841458569727
28.5,34.09512233614146,34.43606892386006
28.6,34.14545421772376,34.48762891114092
28.700000000000003,34.19543074896733,34.53882704027392
28.8,34.24505318543015,34.58966455183272
28.900000000000002,34.29432280036622,34.640142705052696
29.0,34.34324088428595,34.69026277738065
29.1,34.391808744519786,34.74002606402762
29.200000000000003,34.440027704785074,34.78943387752485
29.3,34.48789910475633,34.838487547283144
29.400000000000002,34.53542429963893,34.88718841915543
29.5,34.5826046597463,34.93553785500287
29.6,34.62944157008069,34.98353723226442
29.700000000000003,34.675936429917584,35.031187943529964
29.8,34.72209065239384,35.07849139611714
29.900000000000002,34.767905664099516,35.125449011651774
30.0,34.81338290467358,35.172062225652205
30.1,34.85852382640346,35.21833248711733
30.200000000000003,34.90332989382851,35.264261258118594
30.3,34.94780258334744,35.30985001339587
30.400000000000002,34.99194338282976,35.35510023995735
30.5,35.035753791231265,35.40001343668349
30.6,35.079235318213634,35.44459111393492
30.700000000000003,35.12238948376812,35.48883479316463
30.8,35.16521781784342,35.53274600653417
30.900000000000002,35.20772185997776,35.57632629653411
